country,idcode,year,growth,FI,KOFEcGI,FIXEcGI,lngdp,lngcf,lnexp,lnimp,lnghg,KOFEcGIDF,KOFEcGIDJ,FIXEcGIDF,FIXEcGIDJ,w1y_lnghg,w1x_FI,w1x_KOFEcGI,w1x_FIXEcGI
Pakistan,PAK,2020,2.0681282,14.150294,34,4.8110998,26.427048,24.518755,24.030153,24.676431,6.0949233,29,40,4.1035851,5.6601174,0.2642841,0.7294849,2.822755,0.3276464
Peru,PER,2006,-0.50465215,10.248466,55,5.6366563,25.207398,23.579736,23.985201,23.608067,4.8860542,50,61,5.124233,6.2515643,0.1849231,0.4504078,2.155605,0.2712728
Peru,PER,2007,2.9537541,10.664555,58,6.1854418,25.348239,23.836781,24.154022,23.884513,4.9155917,52,64,5.5455685,6.8253151,0.1862716,0.4579652,2.138242,0.2725476
Peru,PER,2008,3.5010419,11.247765,60,6.7486591,25.519056,24.176423,24.258411,24.243727,4.9506022,52,68,5.8488379,7.6484803,0.1869057,0.4648116,2.137293,0.2765778
Peru,PER,2009,2.8473661,11.265619,60,6.7593713,25.519056,23.905478,24.137708,23.965858,4.9790758,48,71,5.407497,7.9985893,0.1867066,0.4675229,2.077123,0.2698122
Peru,PER,2010,3.1025993,11.340102,60,6.8040613,25.720478,24.281467,24.389388,24.261322,5.0101018,49,71,5.55665,8.0514725,0.1884975,0.4700731,2.104958,0.2747066
Peru,PER,2011,17.123219,11.444087,64,7.3242158,25.87076,24.451366,24.633287,24.484466,5.181334,50,78,5.7220436,8.926388,0.189769,0.4713966,2.105499,0.2756398
Peru,PER,2012,0.17969457,11.684578,63,7.3612842,25.985956,24.581888,24.67451,24.60483,5.183131,49,77,5.7254432,8.9971251,0.190899,0.4813928,2.122692,0.2827443
Peru,PER,2013,1.0381295,11.76221,61,7.174948,26.026571,24.664848,24.600697,24.639281,5.1935123,48,75,5.6458607,8.8216574,0.1915404,0.4830309,2.109643,0.2818031
Peru,PER,2014,2.0335958,11.9892,62,7.4333042,26.026571,24.625239,24.529928,24.615086,5.2138482,46,77,5.5150322,9.2316843,0.1919043,0.484744,2.125411,0.2851225
Peru,PER,2015,0.94222823,12.300628,60,7.3803768,25.97029,24.554079,24.417133,24.545364,5.2232705,46,73,5.6582889,8.9794585,0.1921149,0.4854747,2.071886,0.2778821
Peru,PER,2016,1.9375589,12.19225,60,7.3153502,25.980761,24.468053,24.484466,24.498323,5.2426461,47,73,5.7303576,8.9003427,0.1933076,0.4849091,2.099583,0.2810957
Peru,PER,2017,-1.2554024,12.143553,60,7.2861317,26.075124,24.500614,24.666788,24.586099,5.2300921,48,73,5.8289053,8.8647935,0.193956,0.4842581,2.131006,0.2850055
Peru,PER,2018,0.09630819,12.136482,61,7.4032537,26.130438,24.581888,24.739649,24.666788,5.2310551,47,74,5.7041463,8.9809963,0.1941619,0.4845822,2.135262,0.2855588
Peru,PER,2019,1.7599182,12.043534,60,7.2261204,26.152611,24.586099,24.72513,24.670656,5.2486543,46,74,5.5400256,8.9122151,0.1948236,0.48464,2.180497,0.2920054
Peru,PER,2020,-5.692044,12.075223,58,7.0036293,26.031534,24.347607,24.543174,24.463314,5.1917339,43,74,5.1923459,8.935665,0.1937868,0.4839002,2.106098,0.2816255
Philippines,PHL,2006,-4.4135861,13.12122,62,8.1351562,25.575296,23.738801,24.456162,24.610996,4.9639629,65,59,8.5287928,7.7415196,0.2065365,0.516615,2.520617,0.2894867
Philippines,PHL,2007,4.22627,13.089343,60,7.853606,25.773122,23.95011,24.558408,24.71779,5.0062256,62,59,8.1153928,7.7227125,0.2073136,0.528993,2.5858,0.3037042
Philippines,PHL,2008,2.0348672,13.138462,57,7.4889231,25.927273,24.264225,24.588197,24.888379,5.0265743,57,57,7.4889231,7.4889231,0.2081591,0.5390097,2.5376,0.3031143
Philippines,PHL,2009,1.8784472,13.177618,57,7.511242,25.89375,24.147528,24.489106,24.678348,5.0453587,55,59,7.2476897,7.7747944,0.2081713,0.5443078,2.458975,0.2961067
Philippines,PHL,2010,3.5113524,13.240324,53,7.0173719,26.060804,24.47512,24.7233,24.908365,5.0804723,56,50,7.4145816,6.6201621,0.2091961,0.5462918,2.470582,0.2980441
Philippines,PHL,2011,1.0451872,13.331615,53,7.0657561,26.178587,24.606889,24.76982,24.985946,5.0909241,54,52,7.1990722,6.9324399,0.2109204,0.5495394,2.460634,0.2978165
Philippines,PHL,2012,3.0775387,13.408797,52,6.9725743,26.29161,24.659005,24.924969,25.10028,5.1216995,53,51,7.1066622,6.8384863,0.2117893,0.5531378,2.43742,0.2965417
Philippines,PHL,2013,6.3281169,13.511819,52,7.0261458,26.37224,24.794001,24.941302,25.086364,5.1849807,52,52,7.0261458,7.0261458,0.2116703,0.5562651,2.378201,0.2906389
Philippines,PHL,2014,4.1948089,13.609564,54,7.3491647,26.420359,24.855227,25.044746,25.201738,5.2269288,54,54,7.3491647,7.3491647,0.2129478,0.5584124,2.375199,0.2909601
Philippines,PHL,2015,4.6583477,13.784035,55,7.5812191,26.446851,24.903788,25.00409,25.224186,5.2735122,55,55,7.5812191,7.5812191,0.2132993,0.5547506,2.285981,0.2768978
Philippines,PHL,2016,5.7659456,13.899831,54,7.5059088,26.488457,25.08509,25.025979,25.348239,5.3311717,55,54,7.6449071,7.5059088,0.2138297,0.5565155,2.294887,0.2782387
Philippines,PHL,2017,7.9625774,13.98675,56,7.8325803,26.519324,25.154083,25.18572,25.49395,5.4107975,58,54,8.1123153,7.5528453,0.2142786,0.5571921,2.422243,0.2948905
Philippines,PHL,2018,2.8759001,14.065169,56,7.8764946,26.572591,25.268686,25.22751,25.5908,5.4395565,59,54,8.2984497,7.5951913,0.2149949,0.5577946,2.458683,0.2998456
Philippines,PHL,2019,3.20417,14.132631,55,7.7729468,26.655511,25.323423,25.27398,25.598463,5.4715982,56,54,7.9142731,7.6316205,0.2151602,0.5608125,2.434375,0.2981698
Philippines,PHL,2020,-4.4360032,14.177848,54,7.6560381,26.61491,24.867987,25.105292,25.327436,5.4272381,52,55,7.3724811,7.7978166,0.213458,0.5610006,2.325886,0.2843504
Poland,POL,2006,4.5443668,14.735546,65,9.5781046,26.56681,25.036746,25.598463,25.65774,5.7783641,57,73,8.399261,10.756948,0.0754037,0.216937,1.149214,0.1401605
Poland,POL,2007,0.16383564,14.882651,68,10.120203,26.784723,25.405397,25.835254,25.932752,5.7800025,60,76,8.9295906,11.310815,0.0764453,0.2196618,1.173171,0.1447603
Poland,POL,2008,-1.9367214,15.106721,66,9.9704361,27.003662,25.606068,26.041386,26.174304,5.7606353,55,78,8.3086967,11.783243,0.0771732,0.2222014,1.163009,0.1449189
Poland,POL,2009,-4.7760935,15.145779,66,9.996214,26.810041,25.22751,25.829211,25.853165,5.7128744,57,75,8.6330939,11.359334,0.0764206,0.222699,1.155512,0.1442788
Poland,POL,2010,5.9127362,15.14234,67,10.145368,26.888684,25.326434,25.975539,26.036472,5.7720017,60,74,9.0854042,11.205332,0.0769977,0.2234696,1.141593,0.1428655
Poland,POL,2011,11.908986,15.142342,67,10.145369,26.984758,25.49395,26.134912,26.187098,5.8910916,60,73,9.0854054,11.05391,0.0714753,0.2236231,1.148449,0.1436362
Poland,POL,2012,-1.9480954,15.222959,69,10.503842,26.927824,25.367657,26.112338,26.130438,5.8716106,63,74,9.5904641,11.26499,0.0720116,0.2245287,1.14432,0.1431909
Poland,POL,2013,-1.645274,15.210268,70,10.647188,26.969373,25.324428,26.191326,26.170003,5.8551579,64,75,9.7345715,11.407701,0.0725703,0.2243392,1.13612,0.1421082
Poland,POL,2014,-3.8612355,15.202212,72,10.945593,27.012981,25.450654,26.248719,26.240719,5.8165455,63,80,9.5773937,12.16177,0.0708841,0.2243716,1.160619,0.1451898
Poland,POL,2015,0.93660841,15.160841,72,10.915806,26.890782,25.328436,26.143801,26.098544,5.8259116,64,81,9.7029385,12.280282,0.0724377,0.2237826,1.133742,0.1413509
Poland,POL,2016,1.4613764,15.167326,73,11.072148,26.875999,25.278195,26.187098,26.125943,5.8405254,66,80,10.010435,12.13386,0.0769014,0.2233109,1.135048,0.1413249
Poland,POL,2017,3.8078381,15.086777,74,11.164215,26.986664,25.377226,26.336394,26.280094,5.8786038,67,80,10.108141,12.069422,0.0773282,0.2220434,1.148085,0.1421086
Poland,POL,2018,-0.50222459,15.111449,73,11.031358,27.101692,25.559548,26.463059,26.423709,5.8735815,66,80,9.9735564,12.089159,0.0771726,0.2215191,1.152293,0.1421478
Poland,POL,2019,-5.0801919,15.07815,73,11.007049,27.113507,25.527287,26.482168,26.410241,5.8227796,66,80,9.9515789,12.06252,0.0776453,0.2216828,1.157469,0.142925
Poland,POL,2020,-5.1587717,14.993672,73,10.94538,27.118527,25.450654,26.488457,26.375755,5.7711919,65,80,9.7458867,11.994937,0.0764888,0.2212648,1.143379,0.1408643
Portugal,PRT,2006,-6.356634,15.087293,76,11.466343,26.0656,24.592381,24.875879,25.102789,4.3627164,66,86,9.9576135,12.975072,0.0361607,0.1065835,0.5847279,0.0722523
Portugal,PRT,2007,-1.7872543,14.997688,76,11.398243,26.208063,24.741449,25.051364,25.260157,4.3448438,68,85,10.198428,12.748035,0.0364171,0.1078531,0.5977651,0.0746451
Portugal,PRT,2008,-2.9624969,15.144116,75,11.358087,26.29542,24.852012,25.146914,25.405397,4.3152189,68,82,10.297999,12.418175,0.0366134,0.1089102,0.5942791,0.0748284
Portugal,PRT,2009,-1.0613386,15.174189,74,11.2289,26.224524,24.655091,24.927958,25.148112,4.3046055,64,83,9.7114808,12.594577,0.0362251,0.1094633,0.5881653,0.0744135
Portugal,PRT,2010,-7.5730033,15.125692,74,11.193012,26.195537,24.641271,24.999932,25.217504,4.2288755,67,81,10.134213,12.25181,0.0364191,0.1096231,0.5872568,0.0743312
Portugal,PRT,2011,-3.3931694,15.03562,75,11.276715,26.224524,24.543174,25.175285,25.27609,4.1949438,68,81,10.224222,12.178852,0.0366245,0.1096328,0.5845641,0.0738969
Portugal,PRT,2012,-2.5800988,14.959471,75,11.219603,26.098544,24.249626,25.136064,25.137276,4.1691428,70,79,10.47163,11.817982,0.036534,0.109764,0.5788376,0.0731745
Portugal,PRT,2013,-2.648435,14.888862,75,11.166646,26.143801,24.222799,25.234125,25.190323,4.1426584,70,79,10.422203,11.762201,0.036364,0.1089277,0.5805437,0.0727553
Portugal,PRT,2014,-0.65323263,14.767057,78,11.518304,26.161345,24.284312,25.260157,25.240697,4.1361261,71,86,10.48461,12.699669,0.0363553,0.1088209,0.5971736,0.0746624
Portugal,PRT,2015,6.3778962,14.320408,79,11.313122,26.016571,24.176423,25.128765,25.093979,4.1999051,71,86,10.167489,12.315551,0.0364358,0.1085194,0.588791,0.0733495
Portugal,PRT,2016,0.14985766,14.419338,79,11.391277,26.051142,24.210641,25.151699,25.107789,4.2014036,71,87,10.23773,12.544824,0.0370375,0.1080871,0.5931835,0.073488
Portugal,PRT,2017,7.1505436,14.317784,80,11.454227,26.121429,24.36348,25.280296,25.243967,4.2729091,73,87,10.451982,12.456472,0.0371636,0.1084478,0.5997502,0.0746748
Portugal,PRT,2018,-6.9859591,14.17278,80,11.338224,26.212204,24.514251,25.386705,25.367657,4.2030495,73,87,10.346129,12.330318,0.0370786,0.1077633,0.6043758,0.0746249
Portugal,PRT,2019,-7.8499075,14.302601,80,11.442081,26.203905,24.516505,25.377226,25.357995,4.1245504,73,87,10.440899,12.443263,0.0369517,0.1071924,0.6044411,0.0742231
Portugal,PRT,2020,-9.9020158,14.268119,78,11.129132,26.156988,24.5029,25.167093,25.217504,4.0255302,69,87,9.8450018,12.413263,0.0364312,0.1066468,0.5972779,0.0728433
Russian Federation,RUS,2006,2.6054368,18.758281,48,9.003975,27.620971,26.070373,26.531408,26.070373,7.3404074,54,42,10.129472,7.8784781,0.0870804,0.2175092,1.006323,0.1247048
Russian Federation,RUS,2007,0.44214203,18.96698,49,9.2938204,27.893385,26.472659,26.689413,26.37224,7.3448289,55,44,10.431839,8.3454714,0.0877599,0.2206951,1.023546,0.1286271
Russian Federation,RUS,2008,0.5597384,19.110897,47,8.9821217,28.137839,26.772999,26.982847,26.625899,7.3504263,51,43,9.7465575,8.2176858,0.0881175,0.2238847,1.002051,0.1275555
Russian Federation,RUS,2009,-9.2634011,19.111572,50,9.5557858,27.829872,26.165684,26.560996,26.232654,7.2577922,53,46,10.129133,8.791323,0.0875993,0.2251137,1.010713,0.1294531
Russian Federation,RUS,2010,6.1416845,19.160768,50,9.5803838,28.056289,26.56681,26.814576,26.494707,7.3192091,52,47,9.9635991,9.0055608,0.0880956,0.2262697,1.003672,0.1289989
Russian Federation,RUS,2011,10.835138,19.23968,48,9.2350462,28.348861,26.929842,27.074152,26.739423,7.4275605,48,49,9.2350462,9.427443,0.086496,0.2273282,0.9929892,0.1279649
Russian Federation,RUS,2012,-1.3186399,19.326964,49,9.4702125,28.424014,27.018532,27.103388,26.82134,7.4143741,48,50,9.2769429,9.6634821,0.0866995,0.2291883,0.9774557,0.1265385
Russian Federation,RUS,2013,-2.5075744,19.338761,51,9.8627682,28.459573,27.003662,27.106772,26.875999,7.3892983,49,52,9.4759929,10.056156,0.0869182,0.230027,0.9775166,0.1269809
Russian Federation,RUS,2014,-0.7068175,19.28972,49,9.4519626,28.353727,26.856664,27.056545,26.784723,7.3822301,49,50,9.4519626,9.6448598,0.0869387,0.2304891,1.000761,0.1303404
Russian Federation,RUS,2015,-1.2327015,19.023596,53,10.082506,27.938506,26.433693,26.697075,26.365173,7.3699031,53,54,10.082506,10.272742,0.0871926,0.2302054,0.9737355,0.1263821
Russian Federation,RUS,2016,7.886162,18.752561,55,10.313909,27.877881,26.410241,26.528401,26.306762,7.4487648,54,55,10.126383,10.313909,0.0882405,0.230223,0.991364,0.1286472
Russian Federation,RUS,2017,1.8760588,18.609006,54,10.048863,28.082097,26.64216,26.741859,26.513226,7.4675253,52,57,9.6766832,10.607134,0.0886828,0.2298982,1.029084,0.1336397
Russian Federation,RUS,2018,5.1754831,18.343729,54,9.9056137,28.137839,26.617669,26.955714,26.563907,7.5192802,52,56,9.5387391,10.272488,0.0886314,0.2307606,1.041908,0.1356912
Russian Federation,RUS,2019,2.5014899,18.245256,55,10.034891,28.15575,26.673908,26.90121,26.586897,7.5442951,52,58,9.487533,10.582248,0.0885678,0.2307022,1.040776,0.1355048
Russian Federation,RUS,2020,-4.8764238,18.13182,54,9.7911828,28.029797,26.575468,26.668686,26.443578,7.4955308,51,57,9.2472282,10.335137,0.0877931,0.2304222,1.019589,0.1325103
Saudi Arabia,SAU,2006,5.1594333,11.559519,68,7.8604728,26.655511,25.150505,26.139366,25.450654,6.1039893,61,75,7.0513065,8.6696391,0.0342482,0.1061553,0.5781236,0.0727096
Saudi Arabia,SAU,2007,4.3538345,11.738478,71,8.3343192,26.753951,25.423746,26.244727,25.706872,6.1475277,66,75,7.7473953,8.8038583,0.0344755,0.1072374,0.5879557,0.0745768
Saudi Arabia,SAU,2008,8.1594574,11.923386,70,8.3463701,26.977095,25.679093,26.500918,25.899416,6.2291223,65,75,7.7502009,8.9425394,0.0345644,0.1083267,0.5838249,0.0746785
Saudi Arabia,SAU,2009,2.4552697,12.106968,73,8.8380867,26.784723,25.635921,26.031534,25.810862,6.253675,70,76,8.4748776,9.2012957,0.0341996,0.1087441,0.5757537,0.073915
Saudi Arabia,SAU,2010,8.2885256,12.18896,71,8.6541617,26.992362,25.817016,26.29161,25.882321,6.3365602,65,76,7.9228241,9.2636097,0.0343113,0.1088588,0.5770838,0.0740648
Saudi Arabia,SAU,2011,5.4435207,12.296365,67,8.2385642,27.232035,25.921763,26.652855,26.011533,6.3909954,60,74,7.3778187,9.0993097,0.0341604,0.1087343,0.5777715,0.0739571
Saudi Arabia,SAU,2012,5.9459209,12.347344,62,7.6553532,27.324496,25.996265,26.712227,26.093904,6.4504546,59,65,7.2849329,8.0257736,0.0340163,0.1088733,0.57592,0.0736898
Saudi Arabia,SAU,2013,2.5132164,12.421306,64,7.9496359,27.339331,26.011533,26.684271,26.161345,6.4755868,60,69,7.4527836,8.5707012,0.033861,0.1080915,0.5755708,0.0730474
Saudi Arabia,SAU,2014,6.4981344,12.541037,63,7.9008533,27.351307,26.107761,26.595384,26.280094,6.5405681,63,64,7.9008533,8.0262637,0.0338226,0.1078874,0.5936155,0.0751106
Saudi Arabia,SAU,2015,4.7271097,12.640173,61,7.7105057,27.206373,26.134912,26.107761,26.232654,6.5878392,64,57,8.0897109,7.2048987,0.0339055,0.1071851,0.5875718,0.0738074
Saudi Arabia,SAU,2016,1.1092054,12.715727,59,7.5022791,27.192516,26.021583,26.026571,26.011533,6.5989313,62,57,7.8837509,7.2479645,0.0345368,0.1068779,0.593462,0.0742407
Saudi Arabia,SAU,2017,-0.85066158,12.756179,61,7.7812692,27.258507,26.016571,26.203905,26.031534,6.5904247,62,61,7.908831,7.7812692,0.0347373,0.1071509,0.5993506,0.0752838
Saudi Arabia,SAU,2018,-1.694005,12.694084,63,7.9972727,27.428905,26.093904,26.475838,26.070373,6.5734846,61,65,7.7433911,8.2511544,0.0346188,0.1064719,0.6022521,0.0750074
Saudi Arabia,SAU,2019,0.66967178,12.729937,63,8.0198604,27.412865,26.178587,26.379258,26.112338,6.5801813,62,65,7.892561,8.2744591,0.0344267,0.1060199,0.601415,0.0745899
Saudi Arabia,SAU,2020,-1.1275115,12.701763,61,7.7480756,27.278623,25.991124,25.932752,25.927273,6.5689062,57,64,7.2400051,8.1291285,0.0338689,0.1054916,0.5945746,0.0732364
Singapore,SGP,2006,0.86371934,12.116607,94,11.389611,25.727212,24.228823,26.549266,26.403438,3.912023,98,89,11.874275,10.783781,0.0396883,0.1097206,0.5664346,0.0848697
Singapore,SGP,2007,2.5277807,12.16874,94,11.438616,25.921763,24.453767,26.676509,26.516279,3.9373008,98,90,11.925365,10.951866,0.03969,0.1103002,0.5743939,0.0864689
Singapore,SGP,2008,0.58331878,12.218133,94,11.485045,25.991124,24.790582,26.816836,26.722202,3.943134,98,91,11.973771,11.118501,0.0396222,0.1102701,0.5659938,0.0850262
Singapore,SGP,2009,1.0798408,12.305648,94,11.56731,25.991124,24.695443,26.639468,26.507091,3.9539324,98,90,12.059535,11.075084,0.0393628,0.1100463,0.5606779,0.0839782
Singapore,SGP,2010,6.9631972,12.374345,94,11.631885,26.203905,24.917456,26.886581,26.744289,4.0235644,98,91,12.126858,11.260654,0.0396608,0.1096594,0.5647238,0.0842406
Singapore,SGP,2011,5.2955597,12.407137,94,11.662709,26.354478,25.035406,27.065387,26.91971,4.07652,98,90,12.158994,11.166423,0.0392695,0.1095678,0.5637135,0.0839686
Singapore,SGP,2012,-0.6809696,12.440091,94,11.693685,26.410241,25.182254,27.088017,26.955714,4.0697103,98,90,12.191289,11.196082,0.0392059,0.1091873,0.5632581,0.0835018
Singapore,SGP,2013,1.5257119,12.432448,94,11.686501,26.453366,25.247226,27.120195,26.994254,4.0849674,98,90,12.183799,11.189203,0.0391304,0.1086174,0.561763,0.0827951
Singapore,SGP,2014,1.9492496,12.440839,95,11.818797,26.475838,25.252634,27.12684,26.998028,4.1044599,98,92,12.192022,11.445572,0.0389597,0.1078126,0.5719748,0.0835932
Singapore,SGP,2015,2.7982955,12.437572,94,11.691317,26.453366,25.081256,27.031364,26.865303,4.1324429,98,89,12.18882,11.069439,0.0391076,0.1073144,0.575748,0.0837198
Singapore,SGP,2016,0.57590945,12.417534,94,11.672482,26.488457,25.158833,26.986664,26.814576,4.1382019,98,90,12.169183,11.17578,0.0392592,0.1048591,0.5745162,0.0813773
Singapore,SGP,2017,4.7961862,12.382747,94,11.639782,26.560996,25.264431,27.101692,26.931856,4.1861638,98,89,12.135092,11.020645,0.039255,0.1044263,0.5806789,0.0818935
Singapore,SGP,2018,-2.1671485,12.387833,94,11.644563,26.655511,25.261227,27.227554,27.045831,4.1644923,98,90,12.140077,11.14905,0.0391269,0.1040021,0.5803196,0.0814102
Singapore,SGP,2019,1.0510143,12.324555,94,11.585081,26.652855,25.252634,27.218531,27.035001,4.1750025,99,90,12.201309,11.092099,0.0389766,0.1033162,0.5822253,0.0810766
Singapore,SGP,2020,-1.1442834,12.142748,94,11.414183,26.56681,25.073544,27.175315,26.986664,4.1635596,99,90,12.02132,10.928473,0.0384014,0.1018889,0.5768186,0.0790712
Slovak Republic,SVK,2006,-1.1329327,11.746762,79,9.2799422,24.983125,23.728948,24.77331,24.812598,3.6307205,72,85,8.4576688,9.9847479,0.0390143,0.1091598,0.6122312,0.0730539
Slovak Republic,SVK,2007,-2.5766321,11.821563,79,9.3390344,25.184566,23.917849,25.00132,25.009607,3.6049542,73,85,8.6297407,10.048328,0.0394877,0.1107456,0.6214987,0.0752008
Slovak Republic,SVK,2008,0.08153282,11.922735,77,9.1805063,25.338386,24.080163,25.11648,25.143311,3.6057695,72,82,8.5843695,9.776643,0.0394869,0.1121839,0.6139673,0.0751348
Slovak Republic,SVK,2009,-10.412369,11.893068,77,9.1576621,25.216387,23.630167,24.820938,24.835778,3.5016459,71,84,8.444078,9.9901768,0.0389521,0.1124365,0.6091181,0.074655
Slovak Republic,SVK,2010,4.5093834,12.013753,77,9.2505898,25.236321,23.827853,24.942774,24.957372,3.5467397,70,84,8.4096271,10.091553,0.039478,0.1127004,0.6115592,0.0749957
Slovak Republic,SVK,2011,-2.0673323,12.053327,77,9.281062,25.327436,23.969757,25.145714,25.151699,3.5260664,71,83,8.5578624,10.004262,0.0387466,0.1124789,0.6098558,0.074448
Slovak Republic,SVK,2012,-7.1960326,12.022565,76,9.1371491,25.272923,23.698795,25.167093,25.121412,3.454106,71,81,8.5360209,9.7382774,0.0386479,0.1127626,0.611274,0.0745591
Slovak Republic,SVK,2013,2.0651547,12.04855,77,9.2773833,25.317375,23.758219,25.247226,25.197188,3.4747576,73,80,8.7954413,9.6388397,0.0387882,0.1123394,0.6093002,0.0739913
Slovak Republic,SVK,2014,-8.5295459,12.110494,81,9.8095003,25.338386,23.823358,25.24831,25.204006,3.3894621,73,88,8.8406607,10.657235,0.0386348,0.1121747,0.6179512,0.0749116
Slovak Republic,SVK,2015,1.4398374,12.094566,80,9.6756527,25.210778,23.809752,25.102789,25.088909,3.4038605,74,86,8.9499788,10.401327,0.0384769,0.1117197,0.6113532,0.0736935
Slovak Republic,SVK,2016,21.968011,12.150355,80,9.7202839,25.223076,23.763015,25.142106,25.120181,3.6235406,75,86,9.1127661,10.449305,0.0397552,0.1114147,0.6157782,0.0739399
Slovak Republic,SVK,2017,5.0225203,12.032618,82,9.8667468,25.284484,23.818843,25.226403,25.207398,3.6737658,78,86,9.3854421,10.348052,0.0399652,0.1111383,0.6224236,0.0746051
Slovak Republic,SVK,2018,-1.4057739,12.034624,82,9.8683917,25.386705,23.934109,25.338386,25.327436,3.6597081,78,86,9.3870067,10.349777,0.0398615,0.1108979,0.6248136,0.0746318
Slovak Republic,SVK,2019,-4.851993,12.006041,82,9.8449538,25.386705,23.946134,25.296945,25.295913,3.6111881,79,86,9.4847726,10.325195,0.0394219,0.1107394,0.6265294,0.0747328
Slovak Republic,SVK,2020,-5.7269678,11.96501,81,9.6916585,25.396095,23.781973,25.22972,25.202873,3.5539185,77,85,9.213058,10.170259,0.0387465,0.110175,0.6183187,0.0732185
Slovenia,SVN,2006,4.3263744,11.565696,73,8.4429584,24.399567,23.208172,23.985201,23.985201,2.0831845,69,76,7.9803306,8.7899293,0.0643593,0.1824569,0.9200327,0.1236991
Slovenia,SVN,2007,-0.37429863,11.713105,76,8.9019602,24.596548,23.489585,24.219773,24.237792,2.0794415,74,77,8.667698,9.0190912,0.0647443,0.1840137,0.934496,0.1266091
Slovenia,SVN,2008,11.444413,11.598269,76,8.8146847,24.74504,23.630167,24.334184,24.360852,2.1938857,74,77,8.5827194,8.9306674,0.0645469,0.1861792,0.930378,0.127492
Slovenia,SVN,2009,-24.797553,11.674034,73,8.5220445,24.647217,23.199804,24.090562,24.066128,1.9459101,70,76,8.1718235,8.8722655,0.0639675,0.1865952,0.9195228,0.1262195
Slovenia,SVN,2010,4.0593397,11.664603,72,8.3985144,24.598625,23.102812,24.154022,24.140993,1.9865035,70,75,8.1652223,8.7484525,0.0636631,0.1861511,0.9133304,0.1249616
Slovenia,SVN,2011,79.417735,11.652728,73,8.5064912,24.666788,23.13918,24.312325,24.304003,2.7806809,72,73,8.389964,8.5064912,0.0633849,0.1855021,0.9126521,0.1243718
Slovenia,SVN,2012,-3.8551377,11.556348,72,8.3205709,24.564866,22.891176,24.246681,24.204506,2.7421295,72,71,8.3205709,8.2050074,0.0630648,0.1844673,0.9185915,0.1244048
Slovenia,SVN,2013,-4.1439668,11.416656,72,8.2199921,24.602766,22.97245,24.304003,24.222799,2.7006898,72,71,8.2199921,8.1058256,0.0624545,0.1811903,0.9265188,0.1231842
Slovenia,SVN,2014,-10.618169,11.342638,76,8.6204052,24.635289,22.99436,24.358217,24.261322,2.5945082,74,78,8.3935524,8.847258,0.0622081,0.1797091,0.9575927,0.1262224
Slovenia,SVN,2015,0.66989458,11.264605,76,8.5611001,24.486789,22.83469,24.225816,24.114413,2.6012071,77,75,8.6737462,8.4484541,0.0621753,0.1789724,0.9450606,0.1240267
Slovenia,SVN,2016,24.776379,11.032413,77,8.4949582,24.525474,22.833479,24.272883,24.154022,2.8489709,77,76,8.4949582,8.3846341,0.0623917,0.177814,0.9473126,0.123441
Slovenia,SVN,2017,1.0368756,10.921694,77,8.4097041,24.606889,22.99848,24.424568,24.309559,2.8593396,78,76,8.5189211,8.3004872,0.0625027,0.1774732,0.96014,0.124899
Slovenia,SVN,2018,-0.74777455,10.787016,78,8.4138727,24.715947,23.165613,24.549731,24.446547,2.8518619,79,77,8.5217429,8.3060026,0.0622013,0.1764966,0.9621199,0.1243636
Slovenia,SVN,2019,-2.4548281,10.764384,79,8.5038634,24.71779,23.13918,24.540978,24.431948,2.8273136,80,77,8.6115073,8.2885757,0.0616068,0.1755065,0.9772658,0.1255986
Slovenia,SVN,2020,-7.6842705,10.572677,78,8.246688,24.706679,23.102812,24.456162,24.328764,2.7504709,79,77,8.3524148,8.1409612,0.0603101,0.1754164,0.9626118,0.1236001
Sweden,SWE,2006,-2.6611089,13.01079,84,10.929064,26.770638,25.312307,26.016571,25.853165,4.0118683,79,89,10.278524,11.579603,0.039556,0.1020346,0.4463043,0.0714288
Sweden,SWE,2007,-3.574441,13.09703,85,11.132476,26.91971,25.527287,26.182851,26.041386,3.9761239,80,90,10.477624,11.787327,0.0396057,0.1025025,0.4549249,0.0732145
Sweden,SWE,2008,-2.1616314,13.212476,84,11.09848,26.973241,25.567453,26.272342,26.143801,3.9545076,80,89,10.569981,11.759104,0.039509,0.1028346,0.4436661,0.0713781
Sweden,SWE,2009,-7.5214436,13.166185,84,11.059596,26.803199,25.242878,25.959708,25.84126,3.8792932,79,90,10.401286,11.849567,0.039289,0.1029,0.4398429,0.0707236
Sweden,SWE,2010,11.283407,13.183746,84,11.074347,26.929842,25.459464,26.116893,26.00647,3.9921272,79,90,10.41516,11.865372,0.0394566,0.1028275,0.4427953,0.0711884
Sweden,SWE,2011,-32.396084,13.192467,82,10.817823,27.075895,25.643247,26.29161,26.174304,3.6681664,79,86,10.422049,11.345522,0.0393608,0.1029394,0.4424891,0.0711887
Sweden,SWE,2012,-7.332295,13.252908,82,10.867385,27.038624,25.55158,26.240719,26.121429,3.5948435,78,85,10.337268,11.264972,0.0392848,0.1029848,0.4414953,0.0710143
Sweden,SWE,2013,-5.0123104,13.211815,81,10.70157,27.098291,25.606068,26.2606,26.143801,3.5447204,78,83,10.305216,10.965807,0.0391912,0.1027717,0.4392016,0.0705049
